Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,Resolved_Brand,Brand_Confidence,Brand_Source,Extracted_Attributes,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Product Name,SHORT_DESC,LONG_DESC1,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20
JT1-549,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,,,JPW Industries (JPWIN),Unknown,0.0,No evidence,"[('Voltage', '115', 'V'), ('Size', '18', 'in')]",Voltage,115,V,Size,18,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPW Industries (JPWIN),Unknown,JT1-549,"JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V","JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V for industrial and commercial applications.","JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V Manufactured or supplied by JPW Industries (JPWIN). Available product information includes Voltage: 115 V, Size: 18 in.","JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V designed for industrial and commercial use. Key identified specifications include Voltage: 115 V, Size: 18 in.",Manufacturer: JPW Industries (JPWIN),Manufacturer Part Number: JT1-549,Voltage: 115 V,Size: 18 in,,,,,,,,,,,,,,,,
JT1-1371,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",,,,JPW Industries (JPWIN),Unknown,0.0,No evidence,"[('Size', '14', 'in')]",Size,14,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPW Industries (JPWIN),Unknown,JT1-1371,"JWBS14-SFX-BLK Jet 14"" Bandsaw -","JWBS14-SFX-BLK Jet 14"" Bandsaw - for industrial and commercial applications.","JWBS14-SFX-BLK Jet 14"" Bandsaw - Manufactured or supplied by JPW Industries (JPWIN). Available product information includes Size: 14 in.","JWBS14-SFX-BLK Jet 14"" Bandsaw - designed for industrial and commercial use. Key identified specifications include Size: 14 in.",Manufacturer: JPW Industries (JPWIN),Manufacturer Part Number: JT1-1371,Size: 14 in,,,,,,,,,,,,,,,,,
JT9-714400K,"JWBS-14SFX 14"" Bandsaw JTP-714400K",,,,JPW Industries (JPWIN),Unknown,0.0,No evidence,"[('Size', '14', 'in')]",Size,14,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPW Industries (JPWIN),Unknown,JT9-714400K,"JWBS-14SFX 14"" Bandsaw JTP-714400K","JWBS-14SFX 14"" Bandsaw JTP-714400K for industrial and commercial applications.","JWBS-14SFX 14"" Bandsaw JTP-714400K Manufactured or supplied by JPW Industries (JPWIN). Available product information includes Size: 14 in.","JWBS-14SFX 14"" Bandsaw JTP-714400K designed for industrial and commercial use. Key identified specifications include Size: 14 in.",Manufacturer: JPW Industries (JPWIN),Manufacturer Part Number: JT9-714400K,Size: 14 in,,,,,,,,,,,,,,,,,
2834-21HD,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",,,Milwaukee,Milwaukee Accessory (4031),Milwaukee,0.7,Structured source,"[('Size', '7-1/4', 'in')]",Size,7-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee Accessory (4031),Milwaukee,2834-21HD,"Milwaukee Milw M18 7-1/4"" Circ - Saw Kit","Milwaukee Milw M18 7-1/4"" Circ - Saw Kit for industrial and commercial applications.","Milwaukee Milw M18 7-1/4"" Circ - Saw Kit Manufactured or supplied by Milwaukee Accessory (4031). Available product information includes Size: 7-1/4 in.","Milwaukee Milw M18 7-1/4"" Circ - Saw Kit designed for industrial and commercial use. Key identified specifications include Size: 7-1/4 in.",Brand: Milwaukee,Manufacturer: Milwaukee Accessory (4031),Manufacturer Part Number: 2834-21HD,Size: 7-1/4 in,,,,,,,,,,,,,,,,
DCS383B,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",,,,Black & Decker/dewlt (2585),DEWALT,0.6,Product description,"[('Voltage', '20', 'V'), ('Size', '7-1/4', 'in')]",Voltage,20,V,Size,7-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DCS383B,"Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw","Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw for industrial and commercial applications.","Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw Manufactured or supplied by Black & Decker/dewlt (2585). Available product information includes Voltage: 20 V, Size: 7-1/4 in.","Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 7-1/4 in.",Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DCS383B,Voltage: 20 V,Size: 7-1/4 in,,,,,,,,,,,,,,,
DCS590B,"DCS590B Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare)",,,DEWALT,Black & Decker/dewlt (2585),DEWALT,0.9,Structured source + description,"[('Voltage', '20', 'V'), ('Size', '7-1/4', 'in')]",Voltage,20,V,Size,7-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DCS590B,"Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare)","Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare) for industrial and commercial applications.","Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare) Manufactured or supplied by Black & Decker/dewlt (2585). Available product information includes Voltage: 20 V, Size: 7-1/4 in.","Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare) designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 7-1/4 in.",Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DCS590B,Voltage: 20 V,Size: 7-1/4 in,,,,,,,,,,,,,,,
KPTCS725A,"KPTCS725A Kreg 20V Ionic 7-1/4"" Circ Saw",,,,Kreg Tool Company (KRETO),Unknown,0.0,No evidence,"[('Voltage', '20', 'V'), ('Size', '7-1/4', 'in')]",Voltage,20,V,Size,7-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg Tool Company (KRETO),Unknown,KPTCS725A,"Kreg 20V Ionic 7-1/4"" Circ Saw","Kreg 20V Ionic 7-1/4"" Circ Saw for industrial and commercial applications.","Kreg 20V Ionic 7-1/4"" Circ Saw Manufactured or supplied by Kreg Tool Company (KRETO). Available product information includes Voltage: 20 V, Size: 7-1/4 in.","Kreg 20V Ionic 7-1/4"" Circ Saw designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 7-1/4 in.",Manufacturer: Kreg Tool Company (KRETO),Manufacturer Part Number: KPTCS725A,Voltage: 20 V,Size: 7-1/4 in,,,,,,,,,,,,,,,,
KPTCS450A,"KPTCS450A Kreg 20V Ionic 4-1/2"" Circ Saw",,,,Kreg Tool Company (KRETO),Unknown,0.0,No evidence,"[('Voltage', '20', 'V'), ('Size', '4-1/2', 'in')]",Voltage,20,V,Size,4-1/2,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg Tool Company (KRETO),Unknown,KPTCS450A,"Kreg 20V Ionic 4-1/2"" Circ Saw","Kreg 20V Ionic 4-1/2"" Circ Saw for industrial and commercial applications.","Kreg 20V Ionic 4-1/2"" Circ Saw Manufactured or supplied by Kreg Tool Company (KRETO). Available product information includes Voltage: 20 V, Size: 4-1/2 in.","Kreg 20V Ionic 4-1/2"" Circ Saw designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 4-1/2 in.",Manufacturer: Kreg Tool Company (KRETO),Manufacturer Part Number: KPTCS450A,Voltage: 20 V,Size: 4-1/2 in,,,,,,,,,,,,,,,,
2545-20,2545-20 Milw M12 Jig Saw,,,Milwaukee,Milwaukee Accessory (4031),Milwaukee,0.7,Structured source,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee Accessory (4031),Milwaukee,2545-20,Milwaukee Milw M12 Jig Saw,Milwaukee Milw M12 Jig Saw for industrial and commercial applications.,Milwaukee Milw M12 Jig Saw Manufactured or supplied by Milwaukee Accessory (4031).,Milwaukee Milw M12 Jig Saw designed for industrial and commercial use.,Brand: Milwaukee,Manufacturer: Milwaukee Accessory (4031),Manufacturer Part Number: 2545-20,,,,,,,,,,,,,,,,,
KPTJS100A,KPTJS100A Kreg 20V Ionic Barrel Grip Jigsaw,,,,Kreg Tool Company (KRETO),Unknown,0.0,No evidence,"[('Voltage', '20', 'V')]",Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg Tool Company (KRETO),Unknown,KPTJS100A,Kreg 20V Ionic Barrel Grip Jigsaw,Kreg 20V Ionic Barrel Grip Jigsaw for industrial and commercial applications.,Kreg 20V Ionic Barrel Grip Jigsaw Manufactured or supplied by Kreg Tool Company (KRETO). Available product information includes Voltage: 20 V.,Kreg 20V Ionic Barrel Grip Jigsaw designed for industrial and commercial use. Key identified specifications include Voltage: 20 V.,Manufacturer: Kreg Tool Company (KRETO),Manufacturer Part Number: KPTJS100A,Voltage: 20 V,,,,,,,,,,,,,,,,,
DCS714B,"DCS714B Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed",,,,Black & Decker/dewlt (2585),DEWALT,0.6,Product description,"[('Voltage', '20', 'V'), ('Size', '10', 'in')]",Voltage,20,V,Size,10,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DCS714B,"Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed","Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed for industrial and commercial applications.","Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed Manufactured or supplied by Black & Decker/dewlt (2585). Available product information includes Voltage: 20 V, Size: 10 in.","Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 10 in.",Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DCS714B,Voltage: 20 V,Size: 10 in,,,,,,,,,,,,,,,
DCS785B,"DCS785B Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding",,,,Black & Decker/dewlt (2585),DEWALT,0.6,Product description,"[('Voltage', '20', 'V'), ('Size', '12', 'in')]",Voltage,20,V,Size,12,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DCS785B,"Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding","Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding for industrial and commercial applications.","Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding Manufactured or supplied by Black & Decker/dewlt (2585). Available product information includes Voltage: 20 V, Size: 12 in.","Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding designed for industrial and commercial use. Key identified specifications include Voltage: 20 V, Size: 12 in.",Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DCS785B,Voltage: 20 V,Size: 12 in,,,,,,,,,,,,,,,
GSL02M1,"GSL02M1 Makita Miter Saw - 40V 8-1/2""",,,,Makita Usa Inc (5142),Unknown,0.0,No evidence,"[('Voltage', '40', 'V'), ('Size', '8-1/2', 'in')]",Voltage,40,V,Size,8-1/2,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita Usa Inc (5142),Unknown,GSL02M1,"Makita Miter Saw - 40V 8-1/2""","Makita Miter Saw - 40V 8-1/2"" for industrial and commercial applications.","Makita Miter Saw - 40V 8-1/2"" Manufactured or supplied by Makita Usa Inc (5142). Available product information includes Voltage: 40 V, Size: 8-1/2 in.","Makita Miter Saw - 40V 8-1/2"" designed for industrial and commercial use. Key identified specifications include Voltage: 40 V, Size: 8-1/2 in.",Manufacturer: Makita Usa Inc (5142),Manufacturer Part Number: GSL02M1,Voltage: 40 V,Size: 8-1/2 in,,,,,,,,,,,,,,,,
DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,,,,Black & Decker/dewlt (2585),DEWALT,0.6,Product description,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DW7029,Dewalt Miter Saw - Stand Support/Stop,Dewalt Miter Saw - Stand Support/Stop for industrial and commercial applications.,Dewalt Miter Saw - Stand Support/Stop Manufactured or supplied by Black & Decker/dewlt (2585).,Dewalt Miter Saw - Stand Support/Stop designed for industrial and commercial use.,Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DW7029,,,,,,,,,,,,,,,,,
DCS384B,DCS384B Dewalt 20V Brushless - Cordless Recip Saw (Bare),,,DEWALT,Black & Decker/dewlt (2585),DEWALT,0.9,Structured source + description,"[('Voltage', '20', 'V')]",Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black & Decker/dewlt (2585),DEWALT,DCS384B,Dewalt 20V Brushless - Cordless Recip Saw (Bare),Dewalt 20V Brushless - Cordless Recip Saw (Bare) for industrial and commercial applications.,Dewalt 20V Brushless - Cordless Recip Saw (Bare) Manufactured or supplied by Black & Decker/dewlt (2585). Available product information includes Voltage: 20 V.,Dewalt 20V Brushless - Cordless Recip Saw (Bare) designed for industrial and commercial use. Key identified specifications include Voltage: 20 V.,Brand: DEWALT,Manufacturer: Black & Decker/dewlt (2585),Manufacturer Part Number: DCS384B,Voltage: 20 V,,,,,,,,,,,,,,,,
XRJ08Z,XRJ08Z Makita 18V Recip Saw - Bare Tool,,,,Makita Usa Inc (5142),Unknown,0.0,No evidence,"[('Voltage', '18', 'V')]",Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita Usa Inc (5142),Unknown,XRJ08Z,Makita 18V Recip Saw - Bare Tool,Makita 18V Recip Saw - Bare Tool for industrial and commercial applications.,Makita 18V Recip Saw - Bare Tool Manufactured or supplied by Makita Usa Inc (5142). Available product information includes Voltage: 18 V.,Makita 18V Recip Saw - Bare Tool designed for industrial and commercial use. Key identified specifications include Voltage: 18 V.,Manufacturer: Makita Usa Inc (5142),Manufacturer Part Number: XRJ08Z,Voltage: 18 V,,,,,,,,,,,,,,,,,
G0771Z,"Grizzly G0771Z 30"" Table Saw",,,,Woodstock Intl (3658),Unknown,0.0,No evidence,"[('Size', '30', 'in')]",Size,30,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodstock Intl (3658),Unknown,G0771Z,"Grizzly  30"" Table Saw","Grizzly  30"" Table Saw for industrial and commercial applications.","Grizzly  30"" Table Saw Manufactured or supplied by Woodstock Intl (3658). Available product information includes Size: 30 in.","Grizzly  30"" Table Saw designed for industrial and commercial use. Key identified specifications include Size: 30 in.",Manufacturer: Woodstock Intl (3658),Manufacturer Part Number: G0771Z,Size: 30 in,,,,,,,,,,,,,,,,,
TS1017,TS1017 Table Saw Zero-Clearance Insert,,,,Robt Bosch Tool Corp (6564),Unknown,0.0,No evidence,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robt Bosch Tool Corp (6564),Unknown,TS1017,Table Saw Zero-Clearance Insert,Table Saw Zero-Clearance Insert for industrial and commercial applications.,Table Saw Zero-Clearance Insert Manufactured or supplied by Robt Bosch Tool Corp (6564).,Table Saw Zero-Clearance Insert designed for industrial and commercial use.,Manufacturer: Robt Bosch Tool Corp (6564),Manufacturer Part Number: TS1017,,,,,,,,,,,,,,,,,,
XT524,"XT524 24"" XT XTENDER Fence",,,,Bow Products (BOWPR),Unknown,0.0,No evidence,"[('Size', '24', 'in')]",Size,24,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bow Products (BOWPR),Unknown,XT524,"24"" XT XTENDER Fence","24"" XT XTENDER Fence for industrial and commercial applications.","24"" XT XTENDER Fence Manufactured or supplied by Bow Products (BOWPR). Available product information includes Size: 24 in.","24"" XT XTENDER Fence designed for industrial and commercial use. Key identified specifications include Size: 24 in.",Manufacturer: Bow Products (BOWPR),Manufacturer Part Number: XT524,Size: 24 in,,,,,,,,,,,,,,,,,
XT536,"XT536 36"" XT XTENDER Fence",,,,Bow Products (BOWPR),Unknown,0.0,No evidence,"[('Size', '36', 'in')]",Size,36,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bow Products (BOWPR),Unknown,XT536,"36"" XT XTENDER Fence","36"" XT XTENDER Fence for industrial and commercial applications.","36"" XT XTENDER Fence Manufactured or supplied by Bow Products (BOWPR). Available product information includes Size: 36 in.","36"" XT XTENDER Fence designed for industrial and commercial use. Key identified specifications include Size: 36 in.",Manufacturer: Bow Products (BOWPR),Manufacturer Part Number: XT536,Size: 36 in,,,,,,,,,,,,,,,,,
XT546,"XT546 46"" XT XTENDER Fence",,,,Bow Products (BOWPR),Unknown,0.0,No evidence,"[('Size', '46', 'in')]",Size,46,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bow Products (BOWPR),Unknown,XT546,"46"" XT XTENDER Fence","46"" XT XTENDER Fence for industrial and commercial applications.","46"" XT XTENDER Fence Manufactured or supplied by Bow Products (BOWPR). Available product information includes Size: 46 in.","46"" XT XTENDER Fence designed for industrial and commercial use. Key identified specifications include Size: 46 in.",Manufacturer: Bow Products (BOWPR),Manufacturer Part Number: XT546,Size: 46 in,,,,,,,,,,,,,,,,,
